primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename,duration_s,sw_col
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333883,litegr/XC333883.ogg,92.8914375,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333884,litegr/XC333884.ogg,15.9346875,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333885,litegr/XC333885.ogg,17.3975625,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333891,litegr/XC333891.ogg,16.24815625,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333893,litegr/XC333893.ogg,11.546125,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333895,litegr/XC333895.ogg,26.3314375,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333906,litegr/XC333906.ogg,33.8024375,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333908,litegr/XC333908.ogg,38.45225,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333910,litegr/XC333910.ogg,71.47103125,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333911,litegr/XC333911.ogg,47.54284375,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333913,litegr/XC333913.ogg,12.3036875,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333916,litegr/XC333916.ogg,18.86040625,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333917,litegr/XC333917.ogg,29.518375,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333928,litegr/XC333928.ogg,27.03675,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333929,litegr/XC333929.ogg,11.31103125,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333931,litegr/XC333931.ogg,13.60978125,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333932,litegr/XC333932.ogg,16.64,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333933,litegr/XC333933.ogg,15.09878125,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333934,litegr/XC333934.ogg,66.27265625,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333935,litegr/XC333935.ogg,42.8408125,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333937,litegr/XC333937.ogg,140.2775625,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333938,litegr/XC333938.ogg,12.98284375,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333941,litegr/XC333941.ogg,52.53225,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333942,litegr/XC333942.ogg,35.918375,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333943,litegr/XC333943.ogg,91.5069375,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333944,litegr/XC333944.ogg,8.80325,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333945,litegr/XC333945.ogg,14.88978125,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333946,litegr/XC333946.ogg,43.4155,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333947,litegr/XC333947.ogg,19.48734375,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333949,litegr/XC333949.ogg,10.05715625,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333950,litegr/XC333950.ogg,24.26775,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333952,litegr/XC333952.ogg,8.2546875,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333954,litegr/XC333954.ogg,24.65959375,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333963,litegr/XC333963.ogg,6.60896875,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333964,litegr/XC333964.ogg,10.18775,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333965,litegr/XC333965.ogg,39.1575625,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333966,litegr/XC333966.ogg,40.67265625,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333967,litegr/XC333967.ogg,18.4946875,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333968,litegr/XC333968.ogg,16.1175625,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333970,litegr/XC333970.ogg,9.35184375,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333971,litegr/XC333971.ogg,35.0563125,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333972,litegr/XC333972.ogg,20.66284375,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333974,litegr/XC333974.ogg,17.4236875,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333976,litegr/XC333976.ogg,75.96409375,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333977,litegr/XC333977.ogg,58.07021875,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333978,litegr/XC333978.ogg,7.96734375,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/333979,litegr/XC333979.ogg,12.0424375,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/333981,litegr/XC333981.ogg,16.16978125,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333982,litegr/XC333982.ogg,10.52734375,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333983,litegr/XC333983.ogg,2.84734375,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333985,litegr/XC333985.ogg,26.3314375,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333987,litegr/XC333987.ogg,7.1314375,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/333988,litegr/XC333988.ogg,9.76978125,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333991,litegr/XC333991.ogg,68.4930625,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333992,litegr/XC333992.ogg,92.96978125,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/333993,litegr/XC333993.ogg,272.84896875,litegr
litegr,[],['call'],51.789,4.8318,Egretta garzetta,Little Egret,Merijn Loeve,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/335944,litegr/XC335944.ogg,9.168,litegr
litegr,[],['call'],36.8149,-6.3366,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/338299,litegr/XC338299.ogg,4.989375,litegr
litegr,[],['call'],47.299,-2.5159,Egretta garzetta,Little Egret,Olivier SWIFT,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/341667,litegr/XC341667.ogg,48.312,litegr
litegr,[],['call'],30.2837,31.3564,Egretta garzetta,Little Egret,Tero Linjama,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/341750,litegr/XC341750.ogg,6.936,litegr
litegr,[],['call'],30.2837,31.3564,Egretta garzetta,Little Egret,Tero Linjama,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/341755,litegr/XC341755.ogg,12.984,litegr
litegr,[],['call'],15.421,73.8935,Egretta garzetta,Little Egret,Andrew Mascarenhas,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/346523,litegr/XC346523.ogg,9.816,litegr
litegr,[],['flight call'],43.609,4.3482,Egretta garzetta,Little Egret,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/356691,litegr/XC356691.ogg,1.9330625,litegr
litegr,[],['call'],39.7991,3.1064,Egretta garzetta,Little Egret,Guido O. Keijl,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/359477,litegr/XC359477.ogg,33.75021875,litegr
litegr,[],"['alarm call', 'gurgling']",43.4879,4.4081,Egretta garzetta,Little Egret,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/365090,litegr/XC365090.ogg,4.31,litegr
litegr,[],"['alarm call', 'call', 'flight call', 'various calls']",43.4879,4.4081,Egretta garzetta,Little Egret,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/365093,litegr/XC365093.ogg,16.222,litegr
litegr,[],['flight call'],46.0884,43.3713,Egretta garzetta,Little Egret,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/365481,litegr/XC365481.ogg,15.62121875,litegr
litegr,[],['call'],52.9598,1.0528,Egretta garzetta,Little Egret,GABRIEL LEITE,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/367043,litegr/XC367043.ogg,2.544,litegr
litegr,[],['flight call'],45.9827,43.5699,Egretta garzetta,Little Egret,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/370848,litegr/XC370848.ogg,9.6914375,litegr
litegr,[],"['begging call', 'call']",43.4879,4.4081,Egretta garzetta,Little Egret,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/372946,litegr/XC372946.ogg,45.66203125,litegr
litegr,[],"['begging call', 'call']",43.4879,4.4081,Egretta garzetta,Little Egret,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/372947,litegr/XC372947.ogg,18.80815625,litegr
litegr,[],['begging call'],43.4879,4.4081,Egretta garzetta,Little Egret,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/372948,litegr/XC372948.ogg,22.67428125,litegr
litegr,[],"['call', 'song']",39.799,3.107,Egretta garzetta,Little Egret,GABRIEL LEITE,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/376639,litegr/XC376639.ogg,17.592,litegr
litegr,[],"['call', 'song']",39.799,3.107,Egretta garzetta,Little Egret,GABRIEL LEITE,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/376641,litegr/XC376641.ogg,43.272,litegr
litegr,[],"['aggressive flight call', 'call']",38.1469,21.3864,Egretta garzetta,Little Egret,Joost van Bruggen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,https://www.xeno-canto.org/383366,litegr/XC383366.ogg,40.04571875,litegr
litegr,[],['flight call'],36.8149,-6.3366,Egretta garzetta,Little Egret,Esperanza Poveda,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/383745,litegr/XC383745.ogg,3.0824375,litegr
litegr,[],['call'],36.238,-5.818,Egretta garzetta,Little Egret,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/388800,litegr/XC388800.ogg,2.688,litegr
litegr,[],['call'],13.9585,100.3762,Egretta garzetta,Little Egret,Werzik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/402724,litegr/XC402724.ogg,1.410625,litegr
litegr,[],['call'],13.9547,100.4417,Egretta garzetta,Little Egret,Werzik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/403160,litegr/XC403160.ogg,4.989375,litegr
litegr,[],"['call', 'juvenile']",-0.344,36.08,Egretta garzetta,Little Egret,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/407045,litegr/XC407045.ogg,11.598,litegr
litegr,[],['call'],39.799,3.107,Egretta garzetta,Little Egret,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/411010,litegr/XC411010.ogg,4.152,litegr
litegr,[],['call'],39.799,3.107,Egretta garzetta,Little Egret,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/411011,litegr/XC411011.ogg,9.864,litegr
litegr,[],['call'],39.799,3.107,Egretta garzetta,Little Egret,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/411012,litegr/XC411012.ogg,30.192,litegr
litegr,[],['call'],39.7987,3.1089,Egretta garzetta,Little Egret,Manuel Schweizer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/411146,litegr/XC411146.ogg,1.123,litegr
litegr,[],['call'],39.799,3.107,Egretta garzetta,Little Egret,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/411319,litegr/XC411319.ogg,3.552,litegr
litegr,[],['call'],39.799,3.107,Egretta garzetta,Little Egret,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/411320,litegr/XC411320.ogg,3.552,litegr
litegr,[],['call'],39.799,3.107,Egretta garzetta,Little Egret,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/411321,litegr/XC411321.ogg,21.264,litegr
litegr,[],['call'],39.799,3.107,Egretta garzetta,Little Egret,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/411335,litegr/XC411335.ogg,17.832,litegr
litegr,[],['flight call'],37.1499,-6.0405,Egretta garzetta,Little Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/412253,litegr/XC412253.ogg,13.19184375,litegr
litegr,[],"['call', 'flight call']",51.9,-8.4316,Egretta garzetta,Little Egret,Harry Hussey,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/412569,litegr/XC412569.ogg,36.336,litegr
litegr,[],['flight call'],51.5806,-0.0556,Egretta garzetta,Little Egret,nick talbot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/422126,litegr/XC422126.ogg,9.038375,litegr
litegr,[],"['begging call', 'juvenile']",42.6135,13.763,Egretta garzetta,Little Egret,Dimitri,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/423133,litegr/XC423133.ogg,42.971,litegr
litegr,[],['flight call'],37.1976,-6.1841,Egretta garzetta,Little Egret,Joost van Bruggen,Creative Commons Attribution-ShareAlike 4.0,4.0,https://www.xeno-canto.org/432219,litegr/XC432219.ogg,15.888,litegr
litegr,[],['wing beats'],35.0286,135.6863,Egretta garzetta,Little Egret,Anon Torimi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/436692,litegr/XC436692.ogg,2.304,litegr
litegr,[],['call'],35.0286,135.6863,Egretta garzetta,Little Egret,Anon Torimi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/436694,litegr/XC436694.ogg,2.832,litegr
litegr,[],['call'],-23.643,43.596,Egretta garzetta,Little Egret,Derek Solomon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/439009,litegr/XC439009.ogg,28.08,litegr
litegr,[],"['call', 'flight call']",39.4627,-8.2012,Egretta garzetta,Little Egret,Paulo Alves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/441059,litegr/XC441059.ogg,1.1755,litegr
litegr,[],"['alarm call', 'threat call']",2.3056,111.897,Egretta garzetta,Little Egret,Hobart WQH,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/445758,litegr/XC445758.ogg,5.496,litegr
litegr,[],"['call', 'flight call']",50.3725,1.5697,Egretta garzetta,Little Egret,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/447850,litegr/XC447850.ogg,7.47103125,litegr
litegr,[],['flight call'],50.262,1.5748,Egretta garzetta,Little Egret,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/448898,litegr/XC448898.ogg,12.1991875,litegr
litegr,[],"['begging call', 'call', 'juvenile']",39.799,3.107,Egretta garzetta,Little Egret,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/448972,litegr/XC448972.ogg,77.68815625,litegr
litegr,[],['flight call'],12.9302,80.1864,Egretta garzetta,Little Egret,Sreekumar Chirukandoth,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/452737,litegr/XC452737.ogg,11.441625,litegr
litegr,[],['call'],6.2942,81.2381,Egretta garzetta,Little Egret,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/453351,litegr/XC453351.ogg,19.095,litegr
litegr,[],['call'],37.1281,-7.6199,Egretta garzetta,Little Egret,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/464863,litegr/XC464863.ogg,15.264,litegr
litegr,[],['call'],37.1281,-7.6199,Egretta garzetta,Little Egret,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/464864,litegr/XC464864.ogg,9.864,litegr
litegr,[],['flight call'],32.4491,35.555,Egretta garzetta,Little Egret,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/465332,litegr/XC465332.ogg,4.519,litegr
litegr,[],"['alarm call', 'flight call']",43.5939,4.5444,Egretta garzetta,Little Egret,Thomas ARMAND,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/465765,litegr/XC465765.ogg,5.642,litegr
litegr,[],['Courtship calls'],51.9,-8.4316,Egretta garzetta,Little Egret,Harry Hussey,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/468221,litegr/XC468221.ogg,7.026,litegr
litegr,[],['flight call'],13.5182,100.6533,Egretta garzetta,Little Egret,Aladdin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/481452,litegr/XC481452.ogg,5.328,litegr
litegr,[],"['call', 'flight call']",49.3773,-1.7832,Egretta garzetta,Little Egret,Jack Berteau,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/492967,litegr/XC492967.ogg,44.0424375,litegr
litegr,[],"['flight call', 'nocturnal flight call']",43.5352,-1.4475,Egretta garzetta,Little Egret,Frédéric Cazaban,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/495928,litegr/XC495928.ogg,21.0546875,litegr
litegr,[],['call'],37.025,-8.0137,Egretta garzetta,Little Egret,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/499164,litegr/XC499164.ogg,3.1869375,litegr
litegr,[],['alarm call'],37.025,-8.0137,Egretta garzetta,Little Egret,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/499178,litegr/XC499178.ogg,2.533875,litegr
litegr,[],['call'],37.1319,-8.6047,Egretta garzetta,Little Egret,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/499545,litegr/XC499545.ogg,3.1869375,litegr
litegr,[],['call'],37.1178,-8.6828,Egretta garzetta,Little Egret,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/500271,litegr/XC500271.ogg,7.601625,litegr
litegr,[],['call'],37.1178,-8.6828,Egretta garzetta,Little Egret,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/500678,litegr/XC500678.ogg,3.84,litegr
litegr,[],"['adult', 'call']",37.1485,-7.5699,Egretta garzetta,Little Egret,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/505381,litegr/XC505381.ogg,1.40159375,litegr
litegr,[],['call'],37.1485,-7.5699,Egretta garzetta,Little Egret,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/505477,litegr/XC505477.ogg,3.84459375,litegr
