id,gen,sp,common_name,author,latitude,longitude,type,url,file-name,license,time,secondary_labels,scientific_name,rating,filename,primary_label,au_len,sample_rate,duration_s,all_labels
793010,Motacilla,flava,Western Yellow Wagtail,Stanislas Wroza,43.3487,4.8518,['flight call'],https://xeno-canto.org/793010,XC793010-Bergeronnette-printanière-cinierecapilla-camarguaise-vol-2.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,13:30,[],Motacilla flava,,WesternYellowWagtail/793010.mp3,eaywag1,760296.0,96000.0,7.91975,['eaywag1']
793009,Motacilla,flava,Western Yellow Wagtail,Stanislas Wroza,43.3474,4.7945,"['call', 'flight call', 'interaction calls', 'chasing Meadow Pipit']",https://xeno-canto.org/793009,XC793009-Bergeronnette-printanière-cinereocapilla-camarguaise-cris-de-poursuite-avec-un-Pipit-farlouse.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,08:30,[],Motacilla flava,,WesternYellowWagtail/793009.mp3,eaywag1,2341495.0,96000.0,24.390572916666667,['eaywag1']
793008,Motacilla,flava,Western Yellow Wagtail,Stanislas Wroza,43.3474,4.7945,"['call', 'flight call']",https://xeno-canto.org/793008,XC793008-Bergeronnette-printanière-cinereocapilla-camarguaise-cris-de-vol.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,08:30,[],Motacilla flava,,WesternYellowWagtail/793008.mp3,eaywag1,1991828.0,96000.0,20.74820833333333,['eaywag1']
793007,Motacilla,flava,Western Yellow Wagtail,Stanislas Wroza,43.3474,4.7945,['flight call'],https://xeno-canto.org/793007,XC793007-Bergeronnette-printanière-cinereocapilla-camarguaise-cris-de-vol.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,08:30,[],Motacilla flava,,WesternYellowWagtail/793007.mp3,eaywag1,869465.0,96000.0,9.056927083333331,['eaywag1']
793006,Motacilla,flava,Western Yellow Wagtail,Stanislas Wroza,43.3474,4.7945,['flight call'],https://xeno-canto.org/793006,XC793006-Bergeronnette-printanière-cinereocapilla-camarguaise-cris-de-vol-2.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,08:30,[],Motacilla flava,,WesternYellowWagtail/793006.mp3,eaywag1,1366978.0,96000.0,14.239354166666669,['eaywag1']
791712,Motacilla,flava,Western Yellow Wagtail,Pere Josa,42.2933,-4.3427,['call'],https://xeno-canto.org/791712,XC791712-motfla-llarg.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,09:00,[],Motacilla flava,,WesternYellowWagtail/791712.mp3,eaywag1,839225.0,44100.0,19.030045351473923,['eaywag1']
791711,Motacilla,flava,Western Yellow Wagtail,Pere Josa,42.2933,-4.3427,['call'],https://xeno-canto.org/791711,XC791711-mot-fla.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,09:00,[],Motacilla flava,,WesternYellowWagtail/791711.mp3,eaywag1,981682.0,44100.0,22.260362811791385,['eaywag1']
790907,Motacilla,flava,Western Yellow Wagtail,Alan Dalton,64.191,21.113,"['call', 'flight call']",https://xeno-canto.org/790907,XC790907-Yellow-Wagtail-20-aug-hg-0649.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,07:00,[],Motacilla flava,,WesternYellowWagtail/790907.mp3,eaywag1,675645.0,24000.0,28.151875,['eaywag1']
800264,Motacilla,flava,Western Yellow Wagtail,Andrew Harrop,59.8737,-1.2774,['flight call'],https://xeno-canto.org/800264,XC800264-2023-05-11-GHW-clip.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,17:30,[],Motacilla flava,,WesternYellowWagtail/800264.mp3,eaywag1,27709.0,44100.0,0.6283219954648526,['eaywag1']
799920,Motacilla,flava,Western Yellow Wagtail,Stanislas Wroza,42.9902,9.4479,['flight call'],https://xeno-canto.org/799920,XC799920-Bergeronnette-printanière-thunbergi-vol.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,18:00,[],Motacilla flava,,WesternYellowWagtail/799920.mp3,eaywag1,632547.0,96000.0,6.58903125,['eaywag1']
799919,Motacilla,flava,Western Yellow Wagtail,Stanislas Wroza,42.9902,9.4479,"['call', 'song']",https://xeno-canto.org/799919,XC799919-Bergeronnette-printanière-cinereocapilla-notes-de-chant.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,18:00,[],Motacilla flava,,WesternYellowWagtail/799919.mp3,eaywag1,470428.0,96000.0,4.900291666666667,['eaywag1']
799918,Motacilla,flava,Western Yellow Wagtail,Stanislas Wroza,42.9902,9.4479,"['call', 'song']",https://xeno-canto.org/799918,XC799918-Bergeronnette-printanière-cinereocapilla-notes-de-chant-2.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,18:00,[],Motacilla flava,,WesternYellowWagtail/799918.mp3,eaywag1,242085.0,96000.0,2.52171875,['eaywag1']
799917,Motacilla,flava,Western Yellow Wagtail,Stanislas Wroza,42.9902,9.4479,['flight call'],https://xeno-canto.org/799917,XC799917-Bergeronnette-printanière-Corse-dont-cinereocapilla-vol.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,18:00,[],Motacilla flava,,WesternYellowWagtail/799917.mp3,eaywag1,1368450.0,96000.0,14.2546875,['eaywag1']
799916,Motacilla,flava,Western Yellow Wagtail,Stanislas Wroza,42.9902,9.4479,['flight call'],https://xeno-canto.org/799916,XC799916-Bergeronnette-printanière-cinereocapilla-vol.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,18:00,[],Motacilla flava,,WesternYellowWagtail/799916.mp3,eaywag1,774009.0,96000.0,8.06259375,['eaywag1']
799915,Motacilla,flava,Western Yellow Wagtail,Stanislas Wroza,42.9902,9.4479,['flight call'],https://xeno-canto.org/799915,XC799915-Bergeronnette-printanière-cinereocapilla-cris-roulés-très-longs-vol.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,18:00,[],Motacilla flava,,WesternYellowWagtail/799915.mp3,eaywag1,282729.0,96000.0,2.94509375,['eaywag1']
799337,Motacilla,flava,Western Yellow Wagtail,Tora BENZEYEN,40.4196,29.7072,['call'],https://xeno-canto.org/799337,XC799337-Sarı-kuyruksallayan_01---İznik---18.06.2022-1800.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,18:30,[],Motacilla flava,,WesternYellowWagtail/799337.mp3,eaywag1,1713024.0,48000.0,35.688,['eaywag1']
798602,Motacilla,flava,Western Yellow Wagtail,Tim Vaughan,,,['flight call'],https://xeno-canto.org/798602,XC798602-Yellow-Wag-Warren-060523.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,10:00,[],Motacilla flava,,WesternYellowWagtail/798602.mp3,eaywag1,303748.0,44100.0,6.887709750566893,['eaywag1']
798349,Motacilla,flava,Western Yellow Wagtail,Guido O. Keijl,52.5484,4.6057,['flight call'],https://xeno-canto.org/798349,XC798349-2023-04-27_gelekwikstaart_Castricum_GOKeijl.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,09:30,[],Motacilla flava,,WesternYellowWagtail/798349.mp3,eaywag1,694656.0,44100.0,15.751836734693878,['eaywag1']
797932,Motacilla,flava,Western Yellow Wagtail,david m,54.1253,-0.5557,"['call', 'flight call']",https://xeno-canto.org/797932,XC797932-MIXPRE-626.wav,//creativecommons.org/licenses/by-nc-nd/4.0/,06:24,[],Motacilla flava,,WesternYellowWagtail/797932.mp3,eaywag1,5140776.0,48000.0,107.0995,['eaywag1']
796549,Motacilla,flava,Western Yellow Wagtail,Emil Jantke,52.3739,14.5419,['call'],https://xeno-canto.org/796549,XC796549-Schafst2023-04-28-17_23.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,17:23,[],Motacilla flava,,WesternYellowWagtail/796549.mp3,eaywag1,167580.0,44100.0,3.8,['eaywag1']
796101,Motacilla,flava,Western Yellow Wagtail,david m,54.1255,-0.5557,"['call', 'flight call']",https://xeno-canto.org/796101,XC796101-MIXPRE-590.wav,//creativecommons.org/licenses/by-nc-nd/4.0/,06:45,[],Motacilla flava,,WesternYellowWagtail/796101.mp3,eaywag1,4077922.0,48000.0,84.95670833333334,['eaywag1']
796098,Motacilla,flava,Western Yellow Wagtail,david m,54.1255,-0.5557,"['call', 'flight call']",https://xeno-canto.org/796098,XC796098-MIXPRE-589.wav,//creativecommons.org/licenses/by-nc-nd/4.0/,06:44,[],Motacilla flava,,WesternYellowWagtail/796098.mp3,eaywag1,11050664.0,48000.0,230.22216666666668,['eaywag1']
796097,Motacilla,flava,Western Yellow Wagtail,david m,54.1255,-0.5557,"['call', 'flight call']",https://xeno-canto.org/796097,XC796097-MIXPRE-588.wav,//creativecommons.org/licenses/by-nc-nd/4.0/,06:40,[],Motacilla flava,,WesternYellowWagtail/796097.mp3,eaywag1,873390.0,48000.0,18.195625,['eaywag1']
796096,Motacilla,flava,Western Yellow Wagtail,david m,54.1255,-0.5557,"['call', 'flight call']",https://xeno-canto.org/796096,XC796096-MIXPRE-587.wav,//creativecommons.org/licenses/by-nc-nd/4.0/,06:38,[],Motacilla flava,,WesternYellowWagtail/796096.mp3,eaywag1,3872732.0,48000.0,80.68191666666667,['eaywag1']
796095,Motacilla,flava,Western Yellow Wagtail,david m,54.1255,-0.5557,"['call', 'flight call']",https://xeno-canto.org/796095,XC796095-MIXPRE-586.wav,//creativecommons.org/licenses/by-nc-nd/4.0/,06:37,[],Motacilla flava,,WesternYellowWagtail/796095.mp3,eaywag1,2719570.0,48000.0,56.65770833333333,['eaywag1']
796093,Motacilla,flava,Western Yellow Wagtail,david m,54.1255,-0.5557,"['call', 'flight call']",https://xeno-canto.org/796093,XC796093-MIXPRE-584.wav,//creativecommons.org/licenses/by-nc-nd/4.0/,06:34,[],Motacilla flava,,WesternYellowWagtail/796093.mp3,eaywag1,1334060.0,48000.0,27.792916666666667,['eaywag1']
796092,Motacilla,flava,Western Yellow Wagtail,david m,54.1255,-0.5557,"['call', 'flight call']",https://xeno-canto.org/796092,XC796092-MIXPRE-583.wav,//creativecommons.org/licenses/by-nc-nd/4.0/,06:33,[],Motacilla flava,,WesternYellowWagtail/796092.mp3,eaywag1,280730.0,48000.0,5.848541666666667,['eaywag1']
796089,Motacilla,flava,Western Yellow Wagtail,david m,54.1255,-0.5557,"['call', 'flight call']",https://xeno-canto.org/796089,XC796089-MIXPRE-582.wav,//creativecommons.org/licenses/by-nc-nd/4.0/,06:33,[],Motacilla flava,,WesternYellowWagtail/796089.mp3,eaywag1,2944374.0,48000.0,61.341125,['eaywag1']
795904,Motacilla,flava,Western Yellow Wagtail,José Manuel Reyes Páez,37.3913,-6.2057,"['flight call', 'nocturnal flight call']",https://xeno-canto.org/795904,XC795904-210423-1002-3-48-45-motacilla-flava.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,05:00,[],Motacilla flava,,WesternYellowWagtail/795904.mp3,eaywag1,331689.0,44100.0,7.521292517006803,['eaywag1']
795434,Motacilla,flava,Western Yellow Wagtail,Sven Normant,48.6321,-4.2863,"['call', 'flight call']",https://xeno-canto.org/795434,XC795434-Bergeronnette_printanière_Motacilla_flava_flight_calls_Goulven.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,10:30,[],Motacilla flava,,WesternYellowWagtail/795434.mp3,eaywag1,330783.0,48000.0,6.8913125,['eaywag1']
793667,Motacilla,flava,Western Yellow Wagtail,Andrew Harrop,34.736,32.435,['flight call'],https://xeno-canto.org/793667,XC793667-2023-04-16-BHW-clip.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,06:30,[],Motacilla flava,,WesternYellowWagtail/793667.mp3,eaywag1,217331.0,44100.0,4.928140589569161,['eaywag1']
792638,Motacilla,flava,Western Yellow Wagtail,Paul Kelly,34.7539,32.4069,"['call', 'flight call']",https://xeno-canto.org/792638,XC792638-flegg2.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,11:30,[],Motacilla flava,,WesternYellowWagtail/792638.mp3,eaywag1,571727.0,44100.0,12.964331065759636,['eaywag1']
792030,Motacilla,flava,Western Yellow Wagtail,Paul Kelly,34.7539,32.4069,['flight call'],https://xeno-canto.org/792030,XC792030-flegg1.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,10:30,[],Motacilla flava,,WesternYellowWagtail/792030.mp3,eaywag1,458148.0,44100.0,10.388843537414964,['eaywag1']
790736,Motacilla,flava,Western Yellow Wagtail,Stanislas Wroza,43.3479,4.7934,['call'],https://xeno-canto.org/790736,XC790736-Bergeronnette-printanière-cinereocapilla.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,08:30,[],Motacilla flava,,WesternYellowWagtail/790736.mp3,eaywag1,619567.0,48000.0,12.907645833333332,['eaywag1']
790735,Motacilla,flava,Western Yellow Wagtail,Stanislas Wroza,43.3479,4.7934,['flight call'],https://xeno-canto.org/790735,XC790735-Bergeronnette-printanière-cinereocapilla-vol.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,08:30,[],Motacilla flava,,WesternYellowWagtail/790735.mp3,eaywag1,510984.0,48000.0,10.6455,['eaywag1']
790734,Motacilla,flava,Western Yellow Wagtail,Stanislas Wroza,43.3479,4.7934,"['flight call', 'song', 'flight calls then song']",https://xeno-canto.org/790734,XC790734-Bergeronnette-printanière-cinereocapilla-vol-puis-chant.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,08:30,[],Motacilla flava,,WesternYellowWagtail/790734.mp3,eaywag1,486315.0,48000.0,10.1315625,['eaywag1']
790732,Motacilla,flava,Western Yellow Wagtail,Stanislas Wroza,43.3479,4.7934,"['flight call', 'song', 'flight calls then song']",https://xeno-canto.org/790732,XC790732-Bergeronnette-printanière-cinereocapilla-vol-puis-chant-2.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,08:30,[],Motacilla flava,,WesternYellowWagtail/790732.mp3,eaywag1,1948599.0,48000.0,40.5958125,['eaywag1']
790729,Motacilla,flava,Western Yellow Wagtail,Stanislas Wroza,43.3479,4.7934,['flight call'],https://xeno-canto.org/790729,XC790729-Bergeronnette-printanière-cinereocapilla-vol-2.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,08:30,[],Motacilla flava,,WesternYellowWagtail/790729.mp3,eaywag1,470813.0,48000.0,9.808604166666669,['eaywag1']
790721,Motacilla,flava,Western Yellow Wagtail,Stanislas Wroza,43.3479,4.7934,['call'],https://xeno-canto.org/790721,XC790721-Bergeronnette-printanière-cinereocapilla-3.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,08:30,[],Motacilla flava,,WesternYellowWagtail/790721.mp3,eaywag1,915733.0,48000.0,19.07777083333333,['eaywag1']
790720,Motacilla,flava,Western Yellow Wagtail,Stanislas Wroza,43.3479,4.7934,['call'],https://xeno-canto.org/790720,XC790720-Bergeronnette-printanière-cinereocapilla-2.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,08:30,[],Motacilla flava,,WesternYellowWagtail/790720.mp3,eaywag1,371845.0,48000.0,7.746770833333334,['eaywag1']
796432,Motacilla,flava,Western Yellow Wagtail,david m,54.1257,-0.5561,"['call', 'flight call']",https://xeno-canto.org/796432,XC796432-MIXPRE-610.wav,//creativecommons.org/licenses/by-nc-nd/4.0/,05:35,[],Motacilla flava,,WesternYellowWagtail/796432.mp3,eaywag1,5032444.0,48000.0,104.84258333333334,['eaywag1']
796425,Motacilla,flava,Western Yellow Wagtail,david m,54.1279,-0.5571,"['call', 'flight call']",https://xeno-canto.org/796425,XC796425-MIXPRE-604.wav,//creativecommons.org/licenses/by-nc-nd/4.0/,07:25,[],Motacilla flava,,WesternYellowWagtail/796425.mp3,eaywag1,786402.0,48000.0,16.383375,['eaywag1']
790725,Motacilla,flava,Western Yellow Wagtail,Stanislas Wroza,43.3479,4.7934,['flight call'],https://xeno-canto.org/790725,XC790725-Bergeronnette-printanière-cinereocapilla-vol--.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,08:30,[],Motacilla flava,,WesternYellowWagtail/790725.mp3,eaywag1,148500.0,48000.0,3.09375,['eaywag1']
790724,Motacilla,flava,Western Yellow Wagtail,Stanislas Wroza,43.3479,4.7934,['flight call'],https://xeno-canto.org/790724,XC790724-Bergeronnette-printanière-cinereocapilla-vol---2.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,08:30,[],Motacilla flava,,WesternYellowWagtail/790724.mp3,eaywag1,609501.0,48000.0,12.6979375,['eaywag1']
796167,Nectarinia,tacazze,Tacazze Sunbird,Brendan Sloan,,,['call'],https://xeno-canto.org/796167,XC796167-0789-Tacazze-sunbird.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,17:30,[],Nectarinia tacazze,,TacazzeSunbird/796167.mp3,tacsun1,2056838.0,48000.0,42.850791666666666,['tacsun1']
796607,Nilaus,afer,Brubru,Brendan Sloan,,,['call'],https://xeno-canto.org/796607,XC796607-0800-Brubru.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,16:30,[],Nilaus afer,,Brubru/796607.mp3,brubru1,594981.0,48000.0,12.3954375,['brubru1']
794266,Nilaus,afer,Brubru,Brendan Sloan,,,['song'],https://xeno-canto.org/794266,XC794266-0754-Brubru.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,15:30,[],Nilaus afer,,Brubru/794266.mp3,brubru1,535552.0,48000.0,11.157333333333334,['brubru1']
794047,Numida,meleagris,Helmeted Guineafowl,Oliver Fowler,-2.617,38.356,['call'],https://xeno-canto.org/794047,XC794047-20230329-073806_Pallid-Honeyguide_Kilalinda_edited.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,07:38,[],Numida meleagris,,HelmetedGuineafowl/794047.mp3,helgui,2007061.0,48000.0,41.813770833333336,['helgui']
796379,Onychognathus,salvadorii,Bristle-crowned Starling,Brendan Sloan,,,['call'],https://xeno-canto.org/796379,XC796379-0795-Bristle-crowned-starling.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,15:00,[],Onychognathus salvadorii,,Bristle-crownedStarling/796379.mp3,brcsta1,2379719.0,48000.0,49.57747916666667,['brcsta1']
796377,Onychognathus,salvadorii,Bristle-crowned Starling,Brendan Sloan,,,"['call', 'song']",https://xeno-canto.org/796377,XC796377-0794-Bristle-crowned-starling.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,15:00,[],Onychognathus salvadorii,,Bristle-crownedStarling/796377.mp3,brcsta1,3025160.0,48000.0,63.024166666666666,['brcsta1']
546614,Ortygornis,sephaena,Crested Francolin,Derek Solomon,-24.3834,30.9334,"['song', 'black-backed jackal']",https://xeno-canto.org/546614,XC546614-Crested Francolin dawn chorus RV 200414-051341.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,05:00,['laudov1'],Ortygornis sephaena,,CrestedFrancolin/546614.mp3,crefra2,4894848.0,48000.0,101.976,"['crefra2', 'laudov1']"
528541,Ortygornis,sephaena,Crested Francolin,isaac kilusu,-4.1328,36.0746,['song'],https://xeno-canto.org/528541,XC528541-Crested francoline.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,6:47,[],Ortygornis sephaena,,CrestedFrancolin/528541.mp3,crefra2,1163520.0,48000.0,24.24,['crefra2']
462084,Ortygornis,sephaena,Crested Francolin,Wolbert Hermus,-24.6212,31.4525,['song'],https://xeno-canto.org/462084,XC462084-Crested francolin.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,05:30,[],Ortygornis sephaena,,CrestedFrancolin/462084.mp3,crefra2,1497600.0,44100.0,33.95918367346939,['crefra2']
774098,Ortygornis,sephaena,Crested Francolin,Oliver Fowler,0.597,37.589,['song'],https://xeno-canto.org/774098,XC774098-Crested-Francolin_Samburu_19-Feb-2018_064346_edited.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,06:43,['darbar1'],Ortygornis sephaena,,CrestedFrancolin/774098.mp3,crefra2,632531.0,48000.0,13.177729166666667,"['crefra2', 'darbar1']"
659847,Ortygornis,sephaena,Crested Francolin,Derek Solomon,-24.3834,30.9334,['alarm call'],https://xeno-canto.org/659847,XC659847-Crested Francolin 210623-170657.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,17:00,[],Ortygornis sephaena,,CrestedFrancolin/659847.mp3,crefra2,2319921.0,44100.0,52.60591836734694,['crefra2']
611613,Ortygornis,sephaena,Crested Francolin,Derek Solomon,-24.3834,30.9334,['call'],https://xeno-canto.org/611613,XC611613-Crested Francolins chuckling 201209-064446.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,06:30,['rindov'],Ortygornis sephaena,,CrestedFrancolin/611613.mp3,crefra2,2531102.0,44100.0,57.394603174603176,"['crefra2', 'rindov']"
596329,Ortygornis,sephaena,Crested Francolin,isaac kilusu,-4.0904,37.8807,['song'],https://xeno-canto.org/596329,XC596329-Crested_francolin634_mkomaz.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,6:34,[],Ortygornis sephaena,,CrestedFrancolin/596329.mp3,crefra2,104879.0,48000.0,2.1849791666666665,['crefra2']
530056,Ortygornis,sephaena,Crested Francolin,Nature Sounds by Simply Birding,-22.6952,31.0024,['song'],https://xeno-canto.org/530056,XC530056-Crested Francolin.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,17:00,[],Ortygornis sephaena,,CrestedFrancolin/530056.mp3,crefra2,1201536.0,44100.0,27.24571428571429,['crefra2']
516136,Ortygornis,sephaena,Crested Francolin,Frank Lambert,-23.9513,29.4735,['song'],https://xeno-canto.org/516136,XC516136-Dendroperdix_sephaena_nom-FL X song Polokwane GameRes 29Oct19 5.28pm LS115219a.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,05:28,[],Ortygornis sephaena,,CrestedFrancolin/516136.mp3,crefra2,3048192.0,48000.0,63.504,['crefra2']
510130,Ortygornis,sephaena,Crested Francolin,Peter Boesman,-3.427577,36.872795,['call'],https://xeno-canto.org/510130,XC510130-LS_55080 Crested Francolin call A.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,06:00,[],Ortygornis sephaena,,CrestedFrancolin/510130.mp3,crefra2,1428480.0,44100.0,32.391836734693875,['crefra2']
429642,Ortygornis,sephaena,Crested Francolin,Frank Lambert,-4.016,36.018,['song'],https://xeno-canto.org/429642,XC429642-Dendroperdix_sephaena_grantii-FL song nr SimbaLodge TarangireNP 29Oct17 10.10am LS113593a.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,10:10,[],Ortygornis sephaena,,CrestedFrancolin/429642.mp3,crefra2,1165824.0,48000.0,24.288,['crefra2']
364519,Ortygornis,sephaena,Crested Francolin,Faansie Peacock,-25.3071,27.449,['song'],https://xeno-canto.org/364519,XC364519-Francolin Crested_VK_161224_31_A_edit.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,18:00,['rindov'],Ortygornis sephaena,,CrestedFrancolin/364519.mp3,crefra2,1207296.0,48000.0,25.152,"['crefra2', 'rindov']"
315763,Ortygornis,sephaena,Crested Francolin,Richard Hoyer,-1.5989,35.383,['call'],https://xeno-canto.org/315763,XC315763-unknown partridge.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,11:45,['abhori1'],Ortygornis sephaena,,CrestedFrancolin/315763.mp3,crefra2,586751.0,44100.0,13.30501133786848,"['crefra2', 'abhori1']"
307197,Ortygornis,sephaena,Crested Francolin,Faansie Peacock,-25.3171,27.4355,['song'],https://xeno-canto.org/307197,XC307197-Francolin Crested_Vaalkop_151223_26_B.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,19:00,[],Ortygornis sephaena,,CrestedFrancolin/307197.mp3,crefra2,400896.0,48000.0,8.352,['crefra2']
300242,Ortygornis,sephaena,Crested Francolin,Peter Boesman,8.898257,40.058013,"['call', 'song', 'song and call']",https://xeno-canto.org/300242,XC300242-LS_59690 Crested Francolin song and call A.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,6:30,[],Ortygornis sephaena,,CrestedFrancolin/300242.mp3,crefra2,1329408.0,44100.0,30.14530612244898,['crefra2']
300240,Ortygornis,sephaena,Crested Francolin,Peter Boesman,6.904187,40.852239,['song'],https://xeno-canto.org/300240,XC300240-LS_50158 Crested Francolin song A.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,11:00,[],Ortygornis sephaena,,CrestedFrancolin/300240.mp3,crefra2,351360.0,44100.0,7.96734693877551,['crefra2']
280245,Ortygornis,sephaena,Crested Francolin,Peter Boesman,-27.600394,32.217408,['call'],https://xeno-canto.org/280245,XC280245-LS_56583 Crested Francolin call A.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,11:00,[],Ortygornis sephaena,,CrestedFrancolin/280245.mp3,crefra2,2064384.0,44100.0,46.81142857142857,['crefra2']
280244,Ortygornis,sephaena,Crested Francolin,Peter Boesman,-22.695158,31.00244,['call'],https://xeno-canto.org/280244,XC280244-LS_51896 Crested Francolin A.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,16:00,[],Ortygornis sephaena,,CrestedFrancolin/280244.mp3,crefra2,168192.0,44100.0,3.813877551020408,['crefra2']
280243,Ortygornis,sephaena,Crested Francolin,Peter Boesman,-23.951252,29.473472,['call'],https://xeno-canto.org/280243,XC280243-LS_51708 Crested Francolin A.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,09:00,[],Ortygornis sephaena,,CrestedFrancolin/280243.mp3,crefra2,497664.0,44100.0,11.284897959183674,['crefra2']
280240,Ortygornis,sephaena,Crested Francolin,Peter Boesman,-25.377152,28.344979,['song'],https://xeno-canto.org/280240,XC280240-LS_51458 Crested Francolin A.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,18:00,[],Ortygornis sephaena,,CrestedFrancolin/280240.mp3,crefra2,1895040.0,44100.0,42.97142857142857,['crefra2']
280239,Ortygornis,sephaena,Crested Francolin,Peter Boesman,-25.377152,28.344979,['song'],https://xeno-canto.org/280239,XC280239-LS_51455 Crested Francolin A.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,17:00,[],Ortygornis sephaena,,CrestedFrancolin/280239.mp3,crefra2,3741696.0,44100.0,84.84571428571428,['crefra2']
255572,Ortygornis,sephaena,Crested Francolin,maudoc,-24.8747,31.6552,['song'],https://xeno-canto.org/255572,XC255572-CrestedFrancolin.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,05:30,[],Ortygornis sephaena,,CrestedFrancolin/255572.mp3,crefra2,3118603.0,48000.0,64.97089583333333,['crefra2']
210300,Ortygornis,sephaena,Crested Francolin,Andrew Spencer,8.92,40.043,['song'],https://xeno-canto.org/210300,XC210300-Crested Francolin2014-12-24-4.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,06:25,[],Ortygornis sephaena,,CrestedFrancolin/210300.mp3,crefra2,481536.0,48000.0,10.032,['crefra2']
210299,Ortygornis,sephaena,Crested Francolin,Andrew Spencer,8.92,40.043,['song'],https://xeno-canto.org/210299,XC210299-Crested Francolin2014-12-24-1.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,06:25,[],Ortygornis sephaena,,CrestedFrancolin/210299.mp3,crefra2,855936.0,48000.0,17.832,['crefra2']
210092,Ortygornis,sephaena,Crested Francolin,Jeremy Hegge,-22.677,28.2629,['call'],https://xeno-canto.org/210092,XC210092-Crested Francolin 2.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,17:45,[],Ortygornis sephaena,,CrestedFrancolin/210092.mp3,crefra2,872064.0,48000.0,18.168,['crefra2']
210091,Ortygornis,sephaena,Crested Francolin,Jeremy Hegge,-22.677,28.2629,['call'],https://xeno-canto.org/210091,XC210091-Crested Francolin 1.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,17:30,[],Ortygornis sephaena,,CrestedFrancolin/210091.mp3,crefra2,1040256.0,48000.0,21.672,['crefra2']
