longitude,url,author,rating,time,type,filename,license,secondary_labels,all_labels,primary_label,latitude,old_filename,sample_rate,au_len,duration_s,sw_col,id
-73.8566,https://www.xeno-canto.org/132407,Patrick Turgeon,3.0,18:30,['song'],barswa/XC132407.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,[],[],barswa,45.3675,barswa/XC132407.ogg,32000,496153,15.50478125,barswa,132407
-103.5795,https://www.xeno-canto.org/138332,Patrick Turgeon,3.0,20:09,['song'],barswa/XC138332.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,[],[],barswa,51.7772,barswa/XC138332.ogg,32000,1057054,33.0329375,barswa,138332
-75.3964,https://www.xeno-canto.org/139728,Paul Driver,5.0,08:30,['juvenile'],barswa/XC139728.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,[],[],barswa,40.1967,barswa/XC139728.ogg,32000,3727813,116.49415625,barswa,139728
-104.697,https://www.xeno-canto.org/139821,GABRIEL LEITE,3.0,08:00,['flight call'],barswa/XC139821.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,[],[],barswa,41.1267,barswa/XC139821.ogg,32000,481184,15.037,barswa,139821
16.8996,https://www.xeno-canto.org/142466,Francesco Sottile,5.0,14:32,['alarm call'],barswa/XC142466.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,[],[],barswa,39.5224,barswa/XC142466.ogg,32000,1329056,41.533,barswa,142466
3.9184,https://www.xeno-canto.org/142632,Erik Roels,5.0,11:00,['song'],barswa/XC142632.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,[],[],barswa,51.0383,barswa/XC142632.ogg,32000,3268058,102.1268125,barswa,142632
3.9184,https://www.xeno-canto.org/142731,Erik Roels,5.0,18:00,['song'],barswa/XC142731.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,[],[],barswa,51.0383,barswa/XC142731.ogg,32000,1553590,48.5496875,barswa,142731
3.9184,https://www.xeno-canto.org/142977,Erik Roels,5.0,09:00,['song'],barswa/XC142977.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,[],[],barswa,51.0383,barswa/XC142977.ogg,32000,1551918,48.4974375,barswa,142977
-1.1518,https://www.xeno-canto.org/143303,Bernard BOUSQUET,3.5,12:30,"['call', 'flight call']",barswa/XC143303.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,[],[],barswa,43.3219,barswa/XC143303.ogg,32000,2514896,78.5905,barswa,143303
47.3727,https://www.xeno-canto.org/147144,Albert Lastukhin,4.0,11:00,['song'],barswa/XC147144.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,[],[],barswa,56.0358,barswa/XC147144.ogg,32000,2683808,83.869,barswa,147144
-80.813,https://www.xeno-canto.org/147276,Paul Marvin,4.0,08:38,['call'],barswa/XC147276.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,[],[],barswa,28.229,barswa/XC147276.ogg,32000,605600,18.925,barswa,147276
-118.2674,https://www.xeno-canto.org/147393,James Bradley,4.0,16:30,['call'],barswa/XC147393.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,[],[],barswa,51.2995,barswa/XC147393.ogg,32000,1088819,34.02559375,barswa,147393
5.3973,https://www.xeno-canto.org/156257,Andre et Odile BOUCHER,5.0,13:30,['song'],barswa/XC156257.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,[],[],barswa,43.7132,barswa/XC156257.ogg,32000,1642197,51.31865625,barswa,156257
21.7574,https://www.xeno-canto.org/163458,Tero Linjama,4.0,06:00,"['call', 'song']",barswa/XC163458.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,[],[],barswa,60.7432,barswa/XC163458.ogg,32000,1601237,50.03865625,barswa,163458
-100.4509,https://www.xeno-canto.org/164546,Paul Marvin,4.0,08:40,['song'],barswa/XC164546.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,[],[],barswa,29.6183,barswa/XC164546.ogg,32000,1415072,44.221,barswa,164546
-5.9853,https://www.xeno-canto.org/171238,José Carlos Sires,3.0,?,"['male', 'song']",barswa/XC171238.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,37.4261,barswa/XC171238.ogg,32000,326461,10.20190625,barswa,171238
13.8709,https://www.xeno-canto.org/181956,Sonnenburg,5.0,04:40,['song'],barswa/XC181956.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,52.2367,barswa/XC181956.ogg,32000,3495428,109.232125,barswa,181956
68.7289,https://www.xeno-canto.org/183791,Albert Lastukhin,4.0,14:00,"['call', 'flight call']",barswa/XC183791.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,40.9663,barswa/XC183791.ogg,32000,1804365,56.38640625,barswa,183791
60.8533,https://www.xeno-canto.org/184604,Albert Lastukhin,3.0,06:30,['flight call'],barswa/XC184604.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,48.6732,barswa/XC184604.ogg,32000,1066249,33.32028125,barswa,184604
64.5245,https://www.xeno-canto.org/184850,Albert Lastukhin,4.0,18:00,['call'],barswa/XC184850.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,39.4715,barswa/XC184850.ogg,32000,1587026,49.5945625,barswa,184850
-74.3622,https://www.xeno-canto.org/185322,Jorge de Leon Cardozo,4.0,14:00,"['call', 'song']",barswa/XC185322.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,44.3018,barswa/XC185322.ogg,32000,725195,22.66234375,barswa,185322
3.2554,https://www.xeno-canto.org/185774,Eddy Scheinpflug,4.0,13:30,['song'],barswa/XC185774.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,50.797,barswa/XC185774.ogg,32000,595627,18.61334375,barswa,185774
25.3385,https://www.xeno-canto.org/186084,Juan Verhelst,3.0,14:26,"['begging call', 'call']",barswa/XC186084.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,54.7743,barswa/XC186084.ogg,32000,2718024,84.93825,barswa,186084
1.8017,https://www.xeno-canto.org/197400,Jordi Calvet,5.0,10:37,['flight call'],barswa/XC197400.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,41.5811,barswa/XC197400.ogg,32000,1816736,56.773,barswa,197400
11.486,https://www.xeno-canto.org/197630,Joe Klaiber,4.0,10:00,"['call', 'flight call', 'song']",barswa/XC197630.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,54.0191,barswa/XC197630.ogg,32000,1999134,62.4729375,barswa,197630
11.9284,https://www.xeno-canto.org/208240,Louis A. Hansen,4.5,15:32,['song'],barswa/XC208240.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,54.5789,barswa/XC208240.ogg,32000,1743343,54.47946875,barswa,208240
11.9284,https://www.xeno-canto.org/208292,Louis A. Hansen,3.5,04:11,['song'],barswa/XC208292.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,54.5789,barswa/XC208292.ogg,32000,653306,20.4158125,barswa,208292
11.9695,https://www.xeno-canto.org/208317,Louis A. Hansen,4.0,06:35,['song'],barswa/XC208317.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,54.5592,barswa/XC208317.ogg,32000,250393,7.82478125,barswa,208317
27.0953,https://www.xeno-canto.org/208515,Eetu Paljakka,4.5,21:29,"['call', 'flight call']",barswa/XC208515.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,60.6993,barswa/XC208515.ogg,32000,1667275,52.10234375,barswa,208515
11.9283,https://www.xeno-canto.org/209127,Louis A. Hansen,3.5,03:54,['song'],barswa/XC209127.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,54.5771,barswa/XC209127.ogg,32000,1903839,59.49496875,barswa,209127
26.0193,https://www.xeno-canto.org/213364,Ilkka Heiskanen,4.5,?,"['call', 'song']",barswa/XC213364.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,61.0899,barswa/XC213364.ogg,32000,2036750,63.6484375,barswa,213364
136.1228,https://www.xeno-canto.org/233561,Anon Torimi,4.0,09:00,"['call', 'song']",barswa/XC233561.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,35.4991,barswa/XC233561.ogg,32000,483488,15.109,barswa,233561
24.3437,https://www.xeno-canto.org/239628,Nikolay Sariev,4.0,19:01,"['call', 'song']",barswa/XC239628.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,42.4822,barswa/XC239628.ogg,32000,21593504,674.797,barswa,239628
-111.5061,https://www.xeno-canto.org/253979,David Vander Pluym,3.5,17:45,"['begging call', 'call', 'flight call']",barswa/XC253979.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,31.5718,barswa/XC253979.ogg,32000,1329180,41.536875,barswa,253979
-103.4808,https://www.xeno-canto.org/254488,Jonathon Jongsma,4.5,21:07,"['call', 'song']",barswa/XC254488.ogg,Creative Commons Attribution-ShareAlike 4.0,[],[],barswa,43.719,barswa/XC254488.ogg,32000,5504268,172.008375,barswa,254488
12.5167,https://www.xeno-canto.org/25649,Niels Krabbe,4.0,xx:xx,['song'],barswa/XC25649.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,[],[],barswa,56.01,barswa/XC25649.ogg,32000,588104,18.37825,barswa,25649
25.036,https://www.xeno-canto.org/256543,Eetu Paljakka,5.0,15:24,['flight call'],barswa/XC256543.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,60.1813,barswa/XC256543.ogg,32000,2366938,73.9668125,barswa,256543
132.8205,https://www.xeno-canto.org/267421,Albert Lastukhin,4.0,06:30,"['male', 'song']",barswa/XC267421.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,44.6589,barswa/XC267421.ogg,32000,1434889,44.84028125,barswa,267421
132.8205,https://www.xeno-canto.org/267423,Albert Lastukhin,4.0,06:30,['call'],barswa/XC267423.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,44.6589,barswa/XC267423.ogg,32000,797919,24.93496875,barswa,267423
132.8205,https://www.xeno-canto.org/267424,Albert Lastukhin,3.5,06:30,"['song,call']",barswa/XC267424.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,44.6589,barswa/XC267424.ogg,32000,1951487,60.98396875,barswa,267424
132.1466,https://www.xeno-canto.org/267428,Albert Lastukhin,4.0,09:30,"['alarm call', 'flight call']",barswa/XC267428.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,44.2353,barswa/XC267428.ogg,32000,760303,23.75946875,barswa,267428
132.4161,https://www.xeno-canto.org/267651,Albert Lastukhin,4.0,07:30,['song'],barswa/XC267651.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,44.2051,barswa/XC267651.ogg,32000,1322040,41.31375,barswa,267651
132.4161,https://www.xeno-canto.org/267652,Albert Lastukhin,4.0,07:30,['song'],barswa/XC267652.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,44.2051,barswa/XC267652.ogg,32000,1322040,41.31375,barswa,267652
132.4161,https://www.xeno-canto.org/267658,Albert Lastukhin,3.0,07:30,"['call', 'song']",barswa/XC267658.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,44.2051,barswa/XC267658.ogg,32000,397515,12.42234375,barswa,267658
-2.0888,https://www.xeno-canto.org/267927,Martin Sutherland,5.0,07:00,['song'],barswa/XC267927.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,54.7702,barswa/XC267927.ogg,32000,1349626,42.1758125,barswa,267927
12.7816,https://www.xeno-canto.org/268390,brickegickel,4.5,08:00,"['alarm call', 'call', 'flight call']",barswa/XC268390.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,53.3772,barswa/XC268390.ogg,32000,6931888,216.6215,barswa,268390
135.7285,https://www.xeno-canto.org/269633,Anon Torimi,3.0,08:30,['sound of bill closing'],barswa/XC269633.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,34.891,barswa/XC269633.ogg,32000,769952,24.061,barswa,269633
-10.1873,https://www.xeno-canto.org/271037,Anthony McGeehan ,5.0,09:30,['alarm call'],barswa/XC271037.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,53.6161,barswa/XC271037.ogg,32000,608166,19.0051875,barswa,271037
0.737,https://www.xeno-canto.org/277319,Jordi Calvet,4.5,11:42,['flight call'],barswa/XC277319.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,41.3359,barswa/XC277319.ogg,32000,488864,15.277,barswa,277319
-99.2546,https://www.xeno-canto.org/281887,Jorge Daniel Ruiz Contreras,4.0,13:56,"['alarm call', 'flight call']",barswa/XC281887.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,18.9897,barswa/XC281887.ogg,32000,2206880,68.965,barswa,281887
-6.3779,https://www.xeno-canto.org/282495,José Carlos Sires,3.0,?,['flight call'],barswa/XC282495.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,37.074,barswa/XC282495.ogg,32000,865629,27.05090625,barswa,282495
-5.9122,https://www.xeno-canto.org/282922,José Carlos Sires,3.0,?,['flight call'],barswa/XC282922.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,37.1893,barswa/XC282922.ogg,32000,568042,17.7513125,barswa,282922
-51.1006,https://www.xeno-canto.org/286592,Marcelo Villegas,5.0,08:30,"['flight call', 'song']",barswa/XC286592.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,-17.6017,barswa/XC286592.ogg,32000,839840,26.245,barswa,286592
3.6106,https://www.xeno-canto.org/288122,Johnny Rommens,3.5,07:30,"['begging call', 'juvenile']",barswa/XC288122.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,51.4723,barswa/XC288122.ogg,32000,4193696,131.053,barswa,288122
-50.1745,https://www.xeno-canto.org/288338,Marcelo Villegas,5.0,08:30,"['call', 'song']",barswa/XC288338.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,-18.0737,barswa/XC288338.ogg,32000,1553312,48.541,barswa,288338
-111.3803,https://www.xeno-canto.org/293856,Luis A Villamil,3.0,22:00,['call'],barswa/XC293856.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,56.7264,barswa/XC293856.ogg,32000,256928,8.029,barswa,293856
23.8927,https://www.xeno-canto.org/303618,Stein Ø. Nilsen,4.0,06:30,"['flight call', 'song']",barswa/XC303618.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,35.5196,barswa/XC303618.ogg,32000,698528,21.829,barswa,303618
26.2213,https://www.xeno-canto.org/306047,Ruslan Mazuryk,3.0,?,['song'],barswa/XC306047.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,49.634,barswa/XC306047.ogg,32000,1930400,60.325,barswa,306047
27.449,https://www.xeno-canto.org/307295,Faansie Peacock,5.0,11:00,['flight call'],barswa/XC307295.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,-25.3071,barswa/XC307295.ogg,32000,713888,22.309,barswa,307295
5.255,https://www.xeno-canto.org/312479,Toon Jansen,3.0,11:00,['flight call'],barswa/XC312479.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,51.2292,barswa/XC312479.ogg,32000,309920,9.685,barswa,312479
13.8715,https://www.xeno-canto.org/317626,Sonnenburg,3.5,05:20,['song'],barswa/XC317626.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,52.2363,barswa/XC317626.ogg,32000,2264956,70.779875,barswa,317626
-7.6584,https://www.xeno-canto.org/317816,Paulo Belo,4.0,07:30,['male'],barswa/XC317816.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,41.7777,barswa/XC317816.ogg,32000,1513376,47.293,barswa,317816
-1.0341,https://www.xeno-canto.org/319555,Damiano,4.0,13:00,['call'],barswa/XC319555.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,51.5147,barswa/XC319555.ogg,32000,2002272,62.571,barswa,319555
-86.0262,https://www.xeno-canto.org/319722,Antonio Xeira,5.0,12:00,['alarm call'],barswa/XC319722.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,44.9046,barswa/XC319722.ogg,32000,1540848,48.1515,barswa,319722
17.6903,https://www.xeno-canto.org/320267,Nils-Olof Jerling,3.5,02:00,['song'],barswa/XC320267.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,59.886,barswa/XC320267.ogg,32000,4193420,131.044375,barswa,320267
-75.5807,https://www.xeno-canto.org/320720,Jerald R,5.0,17:30,"['call', 'flight call']",barswa/XC320720.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,39.5719,barswa/XC320720.ogg,32000,263768,8.24275,barswa,320720
6.5712,https://www.xeno-canto.org/321212,Ad Postma,5.0,09:00,['song'],barswa/XC321212.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,52.1153,barswa/XC321212.ogg,32000,5341972,166.936625,barswa,321212
0.8306,https://www.xeno-canto.org/322168,Craig Brookes,4.0,05:00,"['male', 'song']",barswa/XC322168.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,51.5485,barswa/XC322168.ogg,32000,3252176,101.6305,barswa,322168
2.092,https://www.xeno-canto.org/324144,Iago,3.0,21:30,"['flight call', 'song']",barswa/XC324144.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,41.3751,barswa/XC324144.ogg,32000,2806631,87.70721875,barswa,324144
20.8697,https://www.xeno-canto.org/324471,njzaf,3.0,14:00,"['call', 'song']",barswa/XC324471.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,37.793,barswa/XC324471.ogg,32000,1904675,59.52109375,barswa,324471
23.6655,https://www.xeno-canto.org/324838,Eetu Paljakka,4.5,21:13,['flight call'],barswa/XC324838.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,58.7843,barswa/XC324838.ogg,32000,1058726,33.0851875,barswa,324838
23.6655,https://www.xeno-canto.org/324839,Eetu Paljakka,4.5,21:14,['flight call'],barswa/XC324839.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,58.7843,barswa/XC324839.ogg,32000,710148,22.192125,barswa,324839
23.6655,https://www.xeno-canto.org/324851,Eetu Paljakka,4.5,18:43,['song'],barswa/XC324851.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,58.7843,barswa/XC324851.ogg,32000,1341266,41.9145625,barswa,324851
-6.0785,https://www.xeno-canto.org/327392,José Carlos Sires,3.0,?,['flight call'],barswa/XC327392.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,38.0132,barswa/XC327392.ogg,32000,889035,27.78234375,barswa,327392
-83.1904,https://www.xeno-canto.org/329023,Antonio Xeira,4.0,18:00,['call'],barswa/XC329023.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,42.7895,barswa/XC329023.ogg,32000,293025,9.15703125,barswa,329023
6.1402,https://www.xeno-canto.org/329822,Bram Piot,4.0,15:00,"['call', 'song']",barswa/XC329822.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,46.3384,barswa/XC329822.ogg,32000,1755046,54.8451875,barswa,329822
1.8753,https://www.xeno-canto.org/330691,Jordi Calvet,5.0,10:10,['flight call'],barswa/XC330691.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,41.5527,barswa/XC330691.ogg,32000,345248,10.789,barswa,330691
5.1812,https://www.xeno-canto.org/331266,Gerard OLIVIER,5.0,10:00,['call'],barswa/XC331266.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,47.52,barswa/XC331266.ogg,32000,2113567,66.04896875,barswa,331266
11.9284,https://www.xeno-canto.org/331494,Louis A. Hansen,4.0,08:09,['song'],barswa/XC331494.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,54.5789,barswa/XC331494.ogg,32000,383304,11.97825,barswa,331494
-107.8318,https://www.xeno-canto.org/337978,Richard E. Webster,4.0,05:12,['song'],barswa/XC337978.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,27.5288,barswa/XC337978.ogg,32000,1303650,40.7390625,barswa,337978
-107.8318,https://www.xeno-canto.org/337981,Richard E. Webster,3.5,05:20,['song'],barswa/XC337981.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,27.5288,barswa/XC337981.ogg,32000,1417335,44.29171875,barswa,337981
14.1515,https://www.xeno-canto.org/343870,Patrik Åberg,4.5,04:40,['alarm call'],barswa/XC343870.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,58.4151,barswa/XC343870.ogg,32000,3139327,98.10396875,barswa,343870
14.1515,https://www.xeno-canto.org/343873,Patrik Åberg,4.5,04:53,['alarm call'],barswa/XC343873.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,58.4151,barswa/XC343873.ogg,32000,3635862,113.6206875,barswa,343873
28.0857,https://www.xeno-canto.org/358092,Nikolaos Sarikakis,3.0,04:00,['song'],barswa/XC358092.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,36.0918,barswa/XC358092.ogg,32000,3467168,108.349,barswa,358092
-6.1363,https://www.xeno-canto.org/360600,José Carlos Sires,3.0,?,['call'],barswa/XC360600.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,37.3823,barswa/XC360600.ogg,32000,206089,6.44028125,barswa,360600
-6.1459,https://www.xeno-canto.org/361213,José Carlos Sires,4.0,?,"['call', 'female', 'flight call', 'male', 'song']",barswa/XC361213.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,36.4172,barswa/XC361213.ogg,32000,1179098,36.8468125,barswa,361213
-6.1459,https://www.xeno-canto.org/361214,José Carlos Sires,3.0,?,"['call', 'female', 'flight call', 'male', 'song']",barswa/XC361214.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,36.4172,barswa/XC361214.ogg,32000,821325,25.66640625,barswa,361214
-6.1459,https://www.xeno-canto.org/361215,José Carlos Sires,4.0,?,"['call', 'female', 'flight call', 'male', 'song']",barswa/XC361215.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,36.4172,barswa/XC361215.ogg,32000,633243,19.78884375,barswa,361215
-6.1459,https://www.xeno-canto.org/361220,José Carlos Sires,4.0,?,"['call', 'female', 'flight call', 'male', 'song']",barswa/XC361220.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,36.4172,barswa/XC361220.ogg,32000,481106,15.0345625,barswa,361220
-6.1459,https://www.xeno-canto.org/361225,José Carlos Sires,3.0,?,"['call', 'female', 'flight call', 'male', 'song']",barswa/XC361225.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,36.4172,barswa/XC361225.ogg,32000,1151513,35.98478125,barswa,361225
-6.1459,https://www.xeno-canto.org/361229,José Carlos Sires,3.0,?,"['call', 'female', 'flight call', 'male', 'song']",barswa/XC361229.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,36.4172,barswa/XC361229.ogg,32000,3043447,95.10771875,barswa,361229
-6.1459,https://www.xeno-canto.org/361233,José Carlos Sires,3.0,?,"['call', 'female', 'flight call', 'male', 'song']",barswa/XC361233.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,36.4172,barswa/XC361233.ogg,32000,4757018,148.6568125,barswa,361233
-6.1459,https://www.xeno-canto.org/361234,José Carlos Sires,3.0,?,"['call', 'female', 'flight call', 'male', 'song']",barswa/XC361234.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,36.4172,barswa/XC361234.ogg,32000,5380514,168.1410625,barswa,361234
-6.1459,https://www.xeno-canto.org/361237,José Carlos Sires,3.0,?,"['call', 'female', 'flight call', 'male', 'song']",barswa/XC361237.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,36.4172,barswa/XC361237.ogg,32000,1222566,38.2051875,barswa,361237
-6.1459,https://www.xeno-canto.org/361238,José Carlos Sires,3.0,?,"['call', 'female', 'flight call', 'male', 'song']",barswa/XC361238.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,36.4172,barswa/XC361238.ogg,32000,8567271,267.72721875,barswa,361238
-6.1459,https://www.xeno-canto.org/361242,José Carlos Sires,3.0,?,"['call', 'female', 'flight call', 'male', 'song']",barswa/XC361242.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,36.4172,barswa/XC361242.ogg,32000,2365698,73.9280625,barswa,361242
-6.1459,https://www.xeno-canto.org/361735,José Carlos Sires,4.0,?,"['call', 'female', 'flight call', 'male', 'song']",barswa/XC361735.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,36.4172,barswa/XC361735.ogg,32000,2850935,89.09171875,barswa,361735
-6.1459,https://www.xeno-canto.org/361739,José Carlos Sires,5.0,?,"['call', 'female', 'flight call', 'male', 'song']",barswa/XC361739.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,36.4172,barswa/XC361739.ogg,32000,545472,17.046,barswa,361739
-6.1459,https://www.xeno-canto.org/361740,José Carlos Sires,4.0,?,"['call', 'female', 'flight call', 'male', 'song']",barswa/XC361740.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,36.4172,barswa/XC361740.ogg,32000,894886,27.9651875,barswa,361740
-6.1459,https://www.xeno-canto.org/361741,José Carlos Sires,5.0,?,"['call', 'female', 'flight call', 'male', 'song']",barswa/XC361741.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,36.4172,barswa/XC361741.ogg,32000,3244652,101.395375,barswa,361741
-6.1459,https://www.xeno-canto.org/361742,José Carlos Sires,3.0,?,"['call', 'female', 'flight call', 'male', 'song']",barswa/XC361742.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,36.4172,barswa/XC361742.ogg,32000,456865,14.27703125,barswa,361742
-6.1459,https://www.xeno-canto.org/361744,José Carlos Sires,5.0,?,"['call', 'female', 'flight call', 'male', 'song']",barswa/XC361744.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,36.4172,barswa/XC361744.ogg,32000,1186621,37.08190625,barswa,361744
-6.1459,https://www.xeno-canto.org/361745,José Carlos Sires,4.0,?,"['call', 'female', 'flight call', 'male', 'song']",barswa/XC361745.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,36.4172,barswa/XC361745.ogg,32000,1223402,38.2313125,barswa,361745
